,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score
0,0.4630158856214598,4.477185387438611,0.526230628683231,0.5127294843712538,0.7160513140629334,0.4057996092994185,1.64463897404491,0.4626121468104869
1,0.4370972224593501,3.2495267328599997,0.5375616549551598,0.504754719751673,0.7104609206365069,0.4188330038574539,3.9645305591139928,0.4352469691147367
