target_effect,general,general,general,general,general,general,general,general,general,general,general,general,general,general,general,general,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,general,general,general,general,general,general,general,general,general,general,general,general,general,general,general,general,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev,repro_dev
features_source,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera,opera
ld50_type,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted,predicted
data_condition,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
model_build,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,without_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection,with_selection
estimator,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,Ridge,Ridge,Ridge,Ridge,Ridge,Ridge,Ridge,Ridge,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,Ridge,Ridge,Ridge,Ridge,Ridge,Ridge,Ridge,Ridge,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,Ridge,Ridge,Ridge,Ridge,Ridge,Ridge,Ridge,Ridge,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,RandomForestRegressor,Ridge,Ridge,Ridge,Ridge,Ridge,Ridge,Ridge,Ridge
metric,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score
0,0.4783482644051644,2.78579516284973,0.5048415699281901,0.43578862101478916,0.66014287924266,0.40026222347134877,1.4282875909234258,0.47821039425903256,0.4006346581596547,3.2946140092020633,0.544900523524169,0.5006032165478601,0.707533191128063,0.42743342198708,1.6476829605059715,0.40060492082856947,0.4726302678172495,8.51052770796662,0.43191201717703825,0.39009943239225436,0.624579404393272,0.3256598240962576,1.0678376988262959,0.47125802041817466,0.38944224601578437,8.650719121709098,0.4819893509119617,0.45194184698514217,0.6722662024712697,0.37961997051415075,1.8729825276451062,0.3874366200294549,0.4733209000083801,2.979673368623734,0.5090551899189324,0.4400994502226781,0.6633999172615852,0.4100041618755064,1.4372281004492296,0.4730488416981531,0.380897166761644,2.9783224937860426,0.5575867748138077,0.5172529126254813,0.7192029703953408,0.44182990050720705,1.6591094112426497,0.3806694798071434,0.4544811781076644,8.558828266636615,0.4405751385561246,0.40427135071027903,0.6358233643947657,0.3281431439363518,1.0189832889257222,0.45204935841117744,0.39620817728795765,8.853261922260824,0.48109857791391847,0.4470162202688751,0.6685927162846415,0.3881936809343215,2.1806317600239735,0.3941128297451907
1,0.4699196404376266,5.239912080577933,0.5311674310967789,0.5351975819152079,0.7315719936651539,0.41263330410273247,3.528533413488216,0.46991807749471104,0.4064475838726088,4.865774829147259,0.5755697819436648,0.5993960148208187,0.7742067003202818,0.4543423679734674,3.7692224863949857,0.40633328211007025,0.48295396438419513,4.897203039088373,0.4214947366239343,0.356374373625213,0.5969709989817035,0.31390705197488067,0.6488034543119889,0.4803989218757334,0.41567615854813433,4.9728242664563105,0.4642373614193416,0.40202183855706775,0.634051921026242,0.36105789992872594,0.678998793931712,0.4138439904676313,0.46231837555967814,5.407573442828381,0.5372854286436154,0.5428706267460899,0.7367975480049387,0.41285396184274226,4.352013909215784,0.46231837508038354,0.3601915765106465,4.89527943888853,0.6018156491237735,0.6461404231407106,0.8038286030869458,0.4792658190466942,5.3489056522241665,0.3600356778871383,0.46647647768659006,5.354189661820584,0.43238487635201417,0.3676001700814278,0.6063003959106639,0.32275085275083976,0.6631572880319427,0.464031482539068,0.39834439203690397,5.145711500816738,0.47212591378181196,0.4142280467672714,0.6436055055445621,0.37561816557012695,0.7163518270782447,0.3960470908720921
