,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score
0,0.4707413233208019,4.832520750432249,0.5258070283730693,0.5053682374477307,0.7108925639277223,0.4071578525755649,1.7694691068189659,0.4703274134405714
1,0.4514630963310232,3.2886095950746497,0.5254781827474028,0.4906794765489883,0.7004851722549081,0.4038888015697941,3.9545717360144215,0.45099528398552
