DTXSID,median_LD50
DTXSID90878533,680.3749333171202
DTXSID2032552,146.67690673047036
DTXSID9065736,2444.6151121745047
DTXSID0045410,97.604275225
DTXSID301019580,1222.3075560872524
DTXSID301310328,488.92302243490053
DTXSID5021590,1222.3075560872524
DTXSID6022008,1037.0160577954575
DTXSID4047123,1222.3075560872524
DTXSID6051720,1038.9614226741658
DTXSID2044395,611.1537780436266
DTXSID7021520,1295.6460094524866
DTXSID7044396,1256.532167657696
DTXSID0022010,488.92302243490053
DTXSID3027112,488.92302243490053
DTXSID4024309,5.925859983347943
DTXSID1020770,34.917585784718334
DTXSID3025912,1855.0707191915956
DTXSID701035956,488.92302243490053
DTXSID501021052,488.92302243490053
DTXSID001019686,12.223075560872529
DTXSID90931773,488.92302243490053
DTXSID5021463,615.805291489582
DTXSID401035957,488.92302243490053
DTXSID2049218,488.92302243490053
DTXSID2041179,488.92302243490053
DTXSID2065755,611.1537780436266
DTXSID2032558,1222.3075560872524
DTXSID60370438,73.33845336523521
DTXSID6027399,488.92302243490053
DTXSID60162451,611.1537780436266
DTXSID00931981,36.44854728621122
DTXSID801035959,1222.3075560872524
DTXSID5047663,46.052721408978876
DTXSID4057976,773.0551756939453
DTXSID601131298,488.92302243490053
DTXSID20468749,309.48827320129277
DTXSID80883333,488.92302243490053
DTXSID8027113,273.5634581880899
DTXSID40883334,1931.2459386178605
DTXSID1047574,1222.3075560872524
DTXSID9021269,977.8460448698032
DTXSID3026067,110.93894381207743
DTXSID60893253,488.92302243490053
DTXSID10162668,258.7137455233604
DTXSID1027764,488.92302243490053
DTXSID001045051,488.92302243490053
DTXSID80273997,488.92302243490053
DTXSID101020119,488.92302243490053
DTXSID8027400,488.92302243490053
DTXSID2034673,654.6679270403317
DTXSID30932340,0.7560894559683107
DTXSID701045052,488.92302243490053
DTXSID4034364,1222.3075560872524
DTXSID9058311,864.3019616048514
DTXSID501035962,773.0551756939453
DTXSID40932412,286.35732500989747
DTXSID8020624,1728.6039232097066
DTXSID601035965,488.92302243490053
DTXSID00162834,387.6854364350045
DTXSID201021053,488.92302243490053
DTXSID1036541,488.92302243490053
DTXSID4047965,488.92302243490053
DTXSID7049219,488.92302243490053
DTXSID8037704,1222.3075560872524
DTXSID5065778,488.92302243490053
DTXSID901020313,488.92302243490053
DTXSID701019706,488.92302243490053
DTXSID30932502,488.92302243490053
DTXSID9065780,488.92302243490053
DTXSID301035966,488.92302243490053
DTXSID3073260,73.33845336523521
DTXSID80162978,488.92302243490053
DTXSID001025459,244.4615112174505
DTXSID401035969,1204.4618657683773
DTXSID1075434,611.1537780436266
DTXSID6051728,488.92302243490053
DTXSID4034528,1222.3075560872524
DTXSID7044340,916.6013583331364
DTXSID60890464,488.92302243490053
DTXSID9041819,1222.3075560872524
DTXSID50624098,299.40298211620996
DTXSID8057645,488.92302243490053
DTXSID8027402,488.92302243490053
DTXSID0051730,488.92302243490053
DTXSID3027403,28.70315453768448
DTXSID4022153,709.996359187067
DTXSID90892315,268.90766233919544
DTXSID1027768,176.40706951716948
DTXSID0021466,692.0894921834594
DTXSID30889305,488.92302243490053
DTXSID1047075,197.03597804126517
DTXSID5065807,488.92302243490053
DTXSID70872534,73.33845336523521
DTXSID30893902,1222.3075560872524
DTXSID5044021,1249.198322321172
DTXSID90163597,73.33845336523521
DTXSID90933035,488.92302243490053
DTXSID50340721,488.92302243490053
DTXSID20893254,1222.3075560872524
DTXSID401045053,488.92302243490053
DTXSID901021054,488.92302243490053
DTXSID4051299,488.92302243490053
DTXSID00163705,12.223075560872529
DTXSID901020951,73.33845336523521
DTXSID90468599,488.92302243490053
DTXSID301035992,488.92302243490053
DTXSID4041818,570.328705670312
DTXSID9024487,7.333845336523515
DTXSID9029649,233.38073555323396
DTXSID7037717,488.92302243490053
DTXSID9044586,546.6325569645471
DTXSID3022956,508.85824257866744
DTXSID5020730,68.55050696974439
DTXSID0021337,785.4407977103975
DTXSID4029309,946.7953617338835
DTXSID101035996,488.92302243490053
DTXSID7044479,1493.1709105161885
DTXSID8034324,147.0937668883805
DTXSID901020187,488.92302243490053
DTXSID30163990,1222.3075560872524
DTXSID6034928,611.1537780436266
DTXSID00446722,34.36770254401415
DTXSID60864544,488.92302243490053
DTXSID7034042,1222.3075560872524
DTXSID50890751,1433.3868910541294
DTXSID901044981,488.92302243490053
DTXSID6024622,488.92302243490053
DTXSID30872535,488.92302243490053
DTXSID501335807,488.92302243490053
DTXSID30933519,145.4545991743831
DTXSID1020807,436.7256803773763
DTXSID7027120,1209.8443515101435
DTXSID7043950,488.92302243490053
DTXSID9025293,733.3845336523525
DTXSID7027122,967.0917158181867
DTXSID6029173,48.89230224349005
DTXSID80859174,488.92302243490053
DTXSID0020650,1188.6848973332553
DTXSID8029650,602.672031811832
DTXSID9025451,1122.0783364880995
DTXSID701019287,488.92302243490053
DTXSID80869975,1222.3075560872524
DTXSID2044397,392.4340639573727
DTXSID20872569,488.92302243490053
DTXSID10884777,3283.1180956503645
DTXSID7041207,7651.645301106205
DTXSID9044588,12.223075560872529
DTXSID50889307,488.92302243490053
DTXSID401025556,488.92302243490053
DTXSID5032525,1222.3075560872524
DTXSID3057981,237.58087270615158
DTXSID50772422,488.92302243490053
DTXSID3041669,488.92302243490053
DTXSID2041674,843.3922137002039
DTXSID6024173,317.79996458268573
DTXSID4020828,697.8937299501741
DTXSID0022014,1352.2942624597727
DTXSID5051739,1662.338276278661
DTXSID5059741,293.35381346094044
DTXSID2034330,1222.3075560872524
DTXSID8044838,488.92302243490053
DTXSID2025551,1222.3075560872524
DTXSID90721691,488.92302243490053
DTXSID3041877,806.7229870175875
DTXSID2047060,618.4441405551565
DTXSID40861834,1222.3075560872524
DTXSID1026031,314.8664264480759
DTXSID4058314,232.09529392193284
DTXSID0024268,2.1156869196450843
DTXSID8020599,1.2112913703814707
DTXSID80164735,488.92302243490053
DTXSID10893980,488.92302243490053
DTXSID10436477,345.72078464194135
DTXSID501020430,488.92302243490053
DTXSID0034851,138.6096768602945
DTXSID10934367,488.92302243490053
DTXSID00861835,136.0749866634239
DTXSID9065867,1662.338276278661
DTXSID5027770,447.36456552793373
DTXSID4065868,73.33845336523521
DTXSID90345018,488.92302243490053
DTXSID10890757,488.92302243490053
DTXSID20165089,488.92302243490053
DTXSID4044165,79.4499911456715
DTXSID3065871,488.92302243490053
DTXSID4052681,488.92302243490053
DTXSID50880218,0.48892302243490104
DTXSID5024211,1144.0798724976676
DTXSID90883687,48.89230224349005
DTXSID4051742,244.4615112174505
DTXSID9042122,364.2476517140012
DTXSID601015349,488.92302243490053
DTXSID3037208,13.059726966725368
DTXSID6022923,53.78153246783918
DTXSID90165213,1222.3075560872524
DTXSID10165215,1222.3075560872524
DTXSID8034586,1222.3075560872524
DTXSID4051744,618.4441405551565
DTXSID80934738,533.4150174764769
DTXSID80893255,488.92302243490053
DTXSID8029733,500.1682519509043
DTXSID2034962,382.093342032875
DTXSID30447146,244.4615112174505
DTXSID60864589,494.0567141704671
DTXSID6042107,488.92302243490053
DTXSID601014577,73.33845336523521
DTXSID2065882,214.63720684892175
DTXSID401014507,73.33845336523521
DTXSID80870021,104.3850652898514
DTXSID60872780,488.92302243490053
DTXSID80935008,202.4755325963355
DTXSID40935009,488.92302243490053
DTXSID301036007,611.1537780436266
DTXSID40935029,1222.3075560872524
DTXSID40870027,488.92302243490053
DTXSID10778824,1.2223075560872525
DTXSID3044592,1222.3075560872524
DTXSID80394676,488.92302243490053
DTXSID001020211,73.33845336523521
DTXSID0047119,1222.3075560872524
DTXSID30890471,488.92302243490053
DTXSID60165765,1.1547548054788745
DTXSID6020808,1833.461334130877
DTXSID2040608,147.0937668883805
DTXSID701019613,488.92302243490053
DTXSID60318158,773.0551756939453
DTXSID70165852,442.7288934414586
DTXSID3065906,282.84196847859033
DTXSID5027772,413.1399539574916
DTXSID8065907,1222.3075560872524
DTXSID7065910,559.8168606879615
DTXSID8052853,2444.6151121745047
DTXSID9051747,102.42937320011193
DTXSID20165928,488.92302243490053
DTXSID801020958,51.54602990095703
DTXSID101020971,488.92302243490053
DTXSID8029735,488.92302243490053
DTXSID7027411,537.8153246783904
DTXSID001019581,488.92302243490053
DTXSID10675844,488.92302243490053
DTXSID5059745,1728.6039232097066
DTXSID0025864,144.2115730529921
DTXSID7024031,309.6513444695388
DTXSID6020353,173.81213447560705
DTXSID0059746,329.5341171211233
DTXSID0029216,86.7104980288297
DTXSID00890761,543.5595834361279
DTXSID9032581,1222.3075560872524
DTXSID7027413,1222.3075560872524
DTXSID0027773,1048.623059343845
DTXSID9020249,1.8071007295664852
DTXSID3029736,284.55319905711247
DTXSID701036009,488.92302243490053
DTXSID8051752,975.4014297576288
DTXSID60883694,611.1537780436266
DTXSID00893237,488.92302243490053
DTXSID801015438,8.238352928028084
DTXSID80387841,488.92302243490053
DTXSID6065923,132.00921605742343
DTXSID00166130,222.67999056797558
DTXSID5020732,138.28831385677628
DTXSID5029217,608.7091629314523
DTXSID60935561,488.92302243490053
DTXSID80433074,73.33845336523521
DTXSID5022510,781.0545283397543
DTXSID4047046,562.2614758001364
DTXSID4047464,146.67690673047036
DTXSID5027774,662.490695399291
DTXSID4025610,696.7153069697332
DTXSID2044399,122.23075560872522
DTXSID1065928,1222.3075560872524
DTXSID3029310,1222.3075560872524
DTXSID001020930,488.92302243490053
DTXSID301019516,488.92302243490053
DTXSID40166250,488.92302243490053
DTXSID801036014,488.92302243490053
DTXSID001107221,488.92302243490053
DTXSID60166272,122.23075560872522
DTXSID8051756,345.72078464194135
DTXSID6047523,1283.4229338916155
DTXSID60166297,427.80764463053873
DTXSID10166323,546.6325569645471
DTXSID10859248,773.0551756939453
DTXSID60864640,2444.6151121745047
DTXSID8034611,216.103975916226
DTXSID4021395,719.4089028548128
DTXSID8057988,687.3540508802823
DTXSID0027775,1755.2336505412973
DTXSID60166398,488.92302243490053
DTXSID20893259,488.92302243490053
DTXSID7057656,488.92302243490053
DTXSID701019582,488.92302243490053
DTXSID2061804,488.92302243490053
DTXSID9041231,1136.7460271611449
DTXSID60879810,488.92302243490053
DTXSID201335791,100.52452337851965
DTXSID901036017,1222.3075560872524
DTXSID4020088,97.78460448698031
DTXSID5027776,4009.1687839661886
DTXSID2065967,488.92302243490053
DTXSID2044842,156.33194182599684
DTXSID50936047,488.92302243490053
DTXSID7027419,1222.3075560872524
DTXSID5041019,1100.076800478528
DTXSID60717849,488.92302243490053
DTXSID9058317,867.7522825557238
DTXSID6061810,488.92302243490053
DTXSID6065979,905.6630903132401
DTXSID9020370,2053.476694226586
DTXSID60889651,733.2810866665102
DTXSID1022265,227.34920543222879
DTXSID90864653,1374.708101760565
DTXSID60700211,488.92302243490053
DTXSID10432611,73.33845336523521
DTXSID4075401,488.92302243490053
DTXSID70970746,173.2132208218312
DTXSID7051761,439.9065925633806
DTXSID80862709,488.92302243490053
DTXSID20936291,122.23075560872522
DTXSID1044932,269.88550838406513
DTXSID7051763,46.75801719699494
DTXSID2057657,73.33845336523521
DTXSID6061818,45.22537957522835
DTXSID0027777,1848.6179478263612
DTXSID60864660,735.8291487645271
DTXSID901020575,488.92302243490053
DTXSID701021058,73.33845336523521
DTXSID6022341,728.4953034280018
DTXSID90936440,488.92302243490053
DTXSID3032628,916.6013583331364
DTXSID7041756,378.7181446935531
DTXSID2034590,426.23320919284066
DTXSID9049039,144.16183634758013
DTXSID401015274,1728.6039232097066
DTXSID80352110,488.92302243490053
DTXSID40167207,488.92302243490053
DTXSID701173384,488.92302243490053
DTXSID00428280,73.33845336523521
DTXSID90447849,488.92302243490053
DTXSID0061822,488.92302243490053
DTXSID80501742,488.92302243490053
DTXSID201019599,488.92302243490053
DTXSID1025306,1239.664323383693
DTXSID0061826,488.92302243490053
DTXSID80864667,94.6795361733884
DTXSID4061830,821.3906776906329
DTXSID40167368,488.92302243490053
DTXSID6066028,13.445383116959778
DTXSID4047098,488.92302243490053
DTXSID00893434,586.707626921881
DTXSID7026312,434.72087194499136
DTXSID401021061,488.92302243490053
DTXSID401025594,488.92302243490053
DTXSID8044597,488.92302243490053
DTXSID801335668,736.198590863074
DTXSID10167496,488.92302243490053
DTXSID30936782,488.92302243490053
DTXSID401036024,488.92302243490053
DTXSID1041970,1222.3075560872524
DTXSID40889654,1856.4407161853208
DTXSID3029651,488.92302243490053
DTXSID9061835,773.0551756939453
DTXSID3020833,673.9338777261976
DTXSID2034542,1222.3075560872524
DTXSID7040360,425.36302951836404
DTXSID9047546,733.2810866665102
DTXSID401019614,488.92302243490053
DTXSID8061840,488.92302243490053
DTXSID30889042,488.92302243490053
DTXSID101019615,488.92302243490053
DTXSID301019409,122.23075560872522
DTXSID80343664,537.8153246783904
DTXSID1051771,1051.1844982350374
DTXSID00861678,1222.3075560872524
DTXSID9066047,773.209771271073
DTXSID60936917,1222.3075560872524
DTXSID7021233,587.8270076804686
DTXSID10864675,1085.7444587704956
DTXSID4044400,523.9739139132598
DTXSID1020514,260.1070479353677
DTXSID30880150,488.92302243490053
DTXSID901032308,1183.1027953612079
DTXSID3061845,488.92302243490053
DTXSID9024431,197.7693625749172
DTXSID90927075,488.92302243490053
DTXSID50936981,488.92302243490053
DTXSID4027781,2062.06215264085
DTXSID3032670,164.45374838450473
DTXSID3044598,488.92302243490053
DTXSID901036081,488.92302243490053
DTXSID6066070,42.78076446305388
DTXSID1051773,488.92302243490053
DTXSID501020935,366.6405433332543
DTXSID7034549,405.79671982316177
DTXSID30447520,488.92302243490053
DTXSID5025578,152.05505997725422
DTXSID801036088,434.72087194499136
DTXSID1027423,26.890766233919546
DTXSID00628203,488.92302243490053
DTXSID50167950,13.747081017605643
DTXSID1041714,488.92302243490053
DTXSID30669467,73.33845336523521
DTXSID10576665,488.92302243490053
DTXSID8029652,255.95120224467036
DTXSID10937212,488.92302243490053
DTXSID20884925,1222.3075560872524
DTXSID20168156,488.92302243490053
DTXSID7024085,611.4470614859458
DTXSID1057660,1222.3075560872524
DTXSID60889055,64.71584665704522
DTXSID30350742,281.9753061101116
DTXSID3029312,231.50505112292586
DTXSID3029738,44.98091806401093
DTXSID50894976,773.0551756939453
DTXSID1021293,378.91534238704855
DTXSID10616535,488.92302243490053
DTXSID6024624,488.92302243490053
DTXSID1022267,6.111537780436262
DTXSID1051779,488.92302243490053
DTXSID1047108,368.4217712718315
DTXSID5061877,1222.3075560872524
DTXSID001020942,488.92302243490053
DTXSID70884935,1735.676729643901
DTXSID5036921,1222.3075560872524
DTXSID30937476,488.92302243490053
DTXSID50168588,122.23075560872522
DTXSID8029739,113.43014120489697
DTXSID90893443,488.92302243490053
DTXSID6057663,1222.3075560872524
DTXSID4027785,4179.505488143569
DTXSID5044601,1222.3075560872524
DTXSID8022161,26.890766233919546
DTXSID3022162,30.36444218556551
DTXSID7023932,58.37740887872724
DTXSID6044850,48.89230224349005
DTXSID701014499,113.43014120489697
DTXSID901020937,488.92302243490053
DTXSID901036093,73.33845336523521
DTXSID1049227,94.6795361733884
DTXSID3066132,73.33845336523521
DTXSID401044986,512.8802505342109
DTXSID7029740,79.2055296344539
DTXSID40937604,12.223075560872529
DTXSID00893979,6.111537780436262
DTXSID00884943,611.1537780436266
DTXSID301036095,488.92302243490053
DTXSID40432427,488.92302243490053
DTXSID4044402,1100.076800478528
DTXSID80893977,474.2742951073947
DTXSID30858819,6.111537780436262
DTXSID40274844,168.67844274004062
DTXSID9027786,3787.181446935531
DTXSID6035524,773.0551756939453
DTXSID3034872,523.1476340053442
DTXSID50869129,488.92302243490053
DTXSID9029221,1222.3075560872524
DTXSID101019560,73.33845336523521
DTXSID6024670,415.5845690696656
DTXSID1027427,677.2069236220249
DTXSID5051785,195.56920897396046
DTXSID6027428,2444.6151121745047
DTXSID5066160,488.92302243490053
DTXSID4027787,2045.3117446175256
DTXSID00168977,488.92302243490053
DTXSID50889064,488.92302243490053
DTXSID7041910,27.519925741037856
DTXSID5061906,586.707626921881
DTXSID70893365,73.33845336523521
DTXSID4061911,48.89230224349005
DTXSID5042378,48.89230224349005
DTXSID1027429,375.89516958164967
DTXSID90433242,488.92302243490053
DTXSID4066179,242.99474215014547
DTXSID8066181,50.02048798668883
DTXSID501045056,488.92302243490053
DTXSID10635605,488.92302243490053
DTXSID4047200,618.9604759956469
DTXSID3061920,488.92302243490053
DTXSID7034753,1222.3075560872524
DTXSID60402228,488.92302243490053
DTXSID8061925,488.92302243490053
DTXSID1044807,488.92302243490053
DTXSID70883746,1222.3075560872524
DTXSID50169616,24.446151121745036
DTXSID1032690,35.78916524223473
DTXSID20894968,48.89230224349005
DTXSID0025234,488.92302243490053
DTXSID0027432,550.5273232616986
DTXSID2061939,317.79996458268573
DTXSID50893363,488.92302243490053
DTXSID201045071,488.92302243490053
DTXSID901020563,73.33845336523521
DTXSID6061941,2444.6151121745047
DTXSID00598114,488.92302243490053
DTXSID301031502,488.92302243490053
DTXSID701036104,488.92302243490053
DTXSID1061942,488.92302243490053
DTXSID2021315,0.0014520272954961517
DTXSID40862745,728.4953034280018
DTXSID0022305,147.39620267076782
DTXSID0037576,550.0384002392639
DTXSID4051794,244.4615112174505
DTXSID5047033,1955.6920897396046
DTXSID101019510,488.92302243490053
DTXSID9066207,1222.3075560872524
DTXSID30604010,73.33845336523521
DTXSID40169948,488.92302243490053
DTXSID1058000,1222.3075560872524
DTXSID0044606,488.92302243490053
DTXSID9038840,488.92302243490053
DTXSID701018253,488.92302243490053
DTXSID8029315,1410.9051168829271
DTXSID8058324,684.4922314088624
DTXSID4029224,365.7144207813061
DTXSID8066214,327.93327128024566
DTXSID5061952,54.98832407042253
DTXSID5027433,589.8856265677078
DTXSID6058001,268.90766233919544
DTXSID0024921,117.3415253843761
DTXSID3029653,186.93971762798435
DTXSID7066227,488.92302243490053
DTXSID6066232,955.8788954107985
DTXSID60864786,488.92302243490053
DTXSID1066239,1296.2700722443242
DTXSID40170175,488.92302243490053
DTXSID0066242,488.92302243490053
DTXSID701317714,488.92302243490053
DTXSID3027792,356.9138063774774
DTXSID5066245,1222.3075560872524
DTXSID4047882,488.92302243490053
DTXSID80597105,488.92302243490053
DTXSID901019619,488.92302243490053
DTXSID70170249,488.92302243490053
DTXSID60884984,546.6325569645471
DTXSID001014581,488.92302243490053
DTXSID9058232,1222.3075560872524
DTXSID1044853,626.3748434387804
DTXSID80884986,11.978614049655079
DTXSID801021063,488.92302243490053
DTXSID501021064,488.92302243490053
DTXSID201021065,488.92302243490053
DTXSID0027436,387.58522645244506
DTXSID30883580,28.846458323659192
DTXSID50889665,345.72078464194135
DTXSID8027793,557.4580149454688
DTXSID5023900,2444.6151121745047
DTXSID8027795,244.4615112174505
DTXSID6044854,424.87410649592925
DTXSID201319096,1222.3075560872524
DTXSID70939095,48.89230224349005
DTXSID30884991,488.92302243490053
DTXSID6051805,1222.3075560872524
DTXSID40864805,733.3845336523525
DTXSID401141205,488.92302243490053
DTXSID4034869,612.6205471109307
DTXSID8034875,1222.3075560872524
DTXSID801019509,488.92302243490053
DTXSID40279834,488.92302243490053
DTXSID201020948,488.92302243490053
DTXSID9025669,488.92302243490053
DTXSID6051807,488.92302243490053
DTXSID70889667,1222.3075560872524
DTXSID8061977,158.89998229134287
DTXSID401036105,488.92302243490053
DTXSID90170867,240.55012703797144
DTXSID601313240,359.35842148965213
DTXSID1044857,488.92302243490053
DTXSID201019620,488.92302243490053
DTXSID20170895,488.92302243490053
DTXSID101019508,488.92302243490053
DTXSID601021067,488.92302243490053
DTXSID601020938,488.92302243490053
DTXSID9022312,293.35381346094044
DTXSID4073417,364.22919358188375
DTXSID60939362,122.23075560872522
DTXSID30330261,73.33845336523521
DTXSID20939388,194.10243990665595
DTXSID001021219,488.92302243490053
DTXSID0027438,738.2575741951332
DTXSID5051810,488.92302243490053
DTXSID7048403,347.9156032331136
DTXSID3034614,1222.3075560872524
DTXSID40339987,244.4615112174505
DTXSID2075136,19.245913424647906
DTXSID301036114,137.4708101760565
DTXSID6058003,1730.787499419549
DTXSID4038843,488.92302243490053
DTXSID30775552,488.92302243490053
DTXSID0066329,48.89230224349005
DTXSID5027439,244.4615112174505
DTXSID60939463,488.92302243490053
DTXSID1041184,1065.2689101097633
DTXSID1034397,1222.3075560872524
DTXSID30890476,488.92302243490053
DTXSID1044859,1222.3075560872524
DTXSID5051814,488.92302243490053
DTXSID8027797,488.92302243490053
DTXSID301023795,488.92302243490053
DTXSID2066359,488.92302243490053
DTXSID5062007,1166.0814085072388
DTXSID70437889,488.92302243490053
DTXSID3027798,12.223075560872529
DTXSID801018694,488.92302243490053
DTXSID101108458,48.89230224349005
DTXSID7020970,750.1185055818524
DTXSID401036117,488.92302243490053
DTXSID6058005,488.92302243490053
DTXSID5044861,6.111537780436262
DTXSID1066366,488.92302243490053
DTXSID0038883,733.3845336523525
DTXSID9027441,2444.6151121745047
DTXSID601019339,73.33845336523521
DTXSID5051818,418.02918418184055
DTXSID0047454,2444.6151121745047
DTXSID4027442,345.72078464194135
DTXSID5034519,488.92302243490053
DTXSID1031090,488.92302243490053
DTXSID1044809,488.92302243490053
DTXSID8029317,880.0614403828208
DTXSID60893975,488.92302243490053
DTXSID4066381,1222.3075560872524
DTXSID0044862,2466.8017014031198
DTXSID9027443,251.7953565539744
DTXSID9051820,1564.5536717916827
DTXSID501019562,6.111537780436262
DTXSID50939957,488.92302243490053
DTXSID101036118,488.92302243490053
DTXSID1025140,2444.6151121745047
DTXSID10939973,488.92302243490053
DTXSID70595392,488.92302243490053
DTXSID40862765,1997.2505466465725
DTXSID40864845,1222.3075560872524
DTXSID0024000,733.3845336523525
DTXSID3023899,1289.6723785255526
DTXSID00486481,73.33845336523521
DTXSID3066394,611.1537780436266
DTXSID301021068,488.92302243490053
DTXSID8047509,371.5814970505252
DTXSID601016535,1222.3075560872524
DTXSID9042334,488.92302243490053
DTXSID80380751,73.33845336523521
DTXSID0037570,611.1537780436266
DTXSID2044341,1222.3075560872524
DTXSID3052854,1222.3075560872524
DTXSID80872545,488.92302243490053
DTXSID401029291,77.12072979182773
DTXSID501029294,73.33845336523521
DTXSID801044988,122.23075560872522
DTXSID1038795,488.92302243490053
DTXSID40172058,59.880596423242
DTXSID5066405,488.92302243490053
DTXSID0066406,488.92302243490053
DTXSID001116343,488.92302243490053
DTXSID5066407,488.92302243490053
DTXSID90890477,488.92302243490053
DTXSID6041551,48.89230224349005
DTXSID9047049,1222.3075560872524
DTXSID90940305,488.92302243490053
DTXSID30889087,488.92302243490053
DTXSID00893974,488.92302243490053
DTXSID201019868,488.92302243490053
DTXSID80873052,1728.6039232097066
DTXSID8066426,1728.6039232097066
DTXSID20870181,488.92302243490053
DTXSID6034392,1222.3075560872524
DTXSID9044403,449.0282187411654
DTXSID4051825,488.92302243490053
DTXSID10879986,949.2440480573605
DTXSID1062041,448.83133459523947
DTXSID7066435,1222.3075560872524
DTXSID1062043,773.0551756939453
DTXSID10940428,488.92302243490053
DTXSID9036989,44.83424115728047
DTXSID001019355,244.4615112174505
DTXSID1058008,770.8872722192374
DTXSID301335756,488.92302243490053
DTXSID0020319,1222.3075560872524
DTXSID5044609,177.73806133431353
DTXSID701019394,488.92302243490053
DTXSID40444368,343.6770254401415
DTXSID80872904,742.342374950706
DTXSID5021623,773.0551756939453
DTXSID30862779,244.4615112174505
DTXSID4044610,1222.3075560872524
DTXSID8024238,1222.3075560872524
DTXSID5066455,1222.3075560872524
DTXSID601020964,1222.3075560872524
DTXSID00334099,488.92302243490053
DTXSID7024243,19.48548757409872
DTXSID9020112,484.00909849871755
DTXSID2042488,691.8260767453841
DTXSID70172647,1222.3075560872524
DTXSID401036129,488.92302243490053
DTXSID60894861,1359.206002369026
DTXSID60274563,488.92302243490053
DTXSID30172704,488.92302243490053
DTXSID4024018,372.0448005240093
DTXSID1021160,1222.3075560872524
DTXSID4024274,366.6922668261762
DTXSID901025444,1222.3075560872524
DTXSID601335686,488.92302243490053
DTXSID60880229,12.223075560872529
DTXSID40893392,433.0330520545783
DTXSID0027802,805.5006794614997
DTXSID50172802,488.92302243490053
DTXSID50864876,73.33845336523521
DTXSID10572304,1222.3075560872524
DTXSID5027803,73.32810866665102
DTXSID70503917,488.92302243490053
DTXSID40448043,488.92302243490053
DTXSID401019395,48.89230224349005
DTXSID0024216,262.06274002510736
DTXSID7034707,73.33845336523521
DTXSID20883776,61.604300826797505
DTXSID801036133,488.92302243490053
DTXSID80893371,488.92302243490053
DTXSID1021455,1752.7528297447193
DTXSID50172948,488.92302243490053
DTXSID0027804,2.444615112174505
DTXSID501014817,305.5768890218133
DTXSID60864887,74.60031450235418
DTXSID9044407,454.3302552461696
DTXSID2040739,2444.6151121745047
DTXSID9026130,855.6152892610768
DTXSID6047575,6111.537780436267
DTXSID8044333,488.92302243490053
DTXSID60435935,77.3055175693945
DTXSID00941181,488.92302243490053
DTXSID001021069,488.92302243490053
DTXSID6020220,171.12305785221537
DTXSID101019396,488.92302243490053
DTXSID50883784,1222.3075560872524
DTXSID40941362,488.92302243490053
DTXSID3022168,488.92302243490053
DTXSID50173314,64.61128078274663
DTXSID3024239,1546.1103513878893
DTXSID2066517,220.01536009570538
DTXSID4041363,611.1537780436266
DTXSID9027449,488.92302243490053
DTXSID0044866,499.4348674172515
DTXSID301036140,488.92302243490053
DTXSID001036141,432.69687485488754
DTXSID7025217,488.92302243490053
DTXSID5045043,118.93233761871687
DTXSID00173506,94.6795361733884
DTXSID7032474,1833.461334130877
DTXSID8027450,244.4615112174505
DTXSID1032480,43.99065925633806
DTXSID8051837,488.92302243490053
DTXSID40477277,488.92302243490053
DTXSID8040222,916.6013583331364
DTXSID70891861,48.1147835616198
DTXSID1042158,782.2768358958413
DTXSID60173744,244.4615112174505
DTXSID80883535,1051.1844982350374
DTXSID3058612,684.4922314088624
DTXSID80885110,456.1651799317633
DTXSID401019507,488.92302243490053
DTXSID20274160,2867.5335265806975
DTXSID3066554,122.23075560872522
DTXSID0024896,242.99474215014547
DTXSID7023936,851.995631024481
DTXSID7022170,244.4615112174505
DTXSID4049240,488.92302243490053
DTXSID20173927,488.92302243490053
DTXSID9040215,488.92302243490053
DTXSID101020195,122.23075560872522
DTXSID3047768,513.3691735566453
DTXSID30173978,684.4922314088624
DTXSID9040768,317.79996458268573
DTXSID101036144,488.92302243490053
DTXSID2066565,121.2529095638555
DTXSID401335680,488.92302243490053
DTXSID40864926,488.92302243490053
DTXSID601111153,488.92302243490053
DTXSID3023059,488.92302243490053
DTXSID1066578,819.9488354468201
DTXSID50595916,773.0551756939453
DTXSID5066586,773.0551756939453
DTXSID50942380,1093.2651139290945
DTXSID50864937,366.6405433332543
DTXSID301335813,1004.0864803978686
DTXSID2051845,1124.522951600274
DTXSID40893418,1425.6995334201706
DTXSID6042490,490.63425301342346
DTXSID7022172,12.922256156549313
DTXSID3032626,4.7654321501154
DTXSID7044342,488.92302243490053
DTXSID801036145,1222.3075560872524
DTXSID601019696,488.92302243490053
DTXSID4066597,824.8248610563394
DTXSID20883711,488.92302243490053
DTXSID7062114,1222.3075560872524
DTXSID70659822,1222.3075560872524
DTXSID2051847,488.92302243490053
DTXSID101023799,488.92302243490053
DTXSID7042516,1222.3075560872524
DTXSID6034473,179.92367225604357
DTXSID60889116,488.92302243490053
DTXSID20885134,488.92302243490053
DTXSID2047565,945.5771253890977
DTXSID6062125,357.6581355344979
DTXSID8027454,782.2768358958413
DTXSID4049244,73.33845336523521
DTXSID001147106,488.92302243490053
DTXSID40885136,488.92302243490053
DTXSID40174451,488.92302243490053
DTXSID7051848,488.92302243490053
DTXSID201192476,73.33845336523521
DTXSID701031504,48.89230224349005
DTXSID9029227,1222.3075560872524
DTXSID6038798,930.8817012743523
DTXSID9024015,461.6063599496712
DTXSID9045972,13.747081017605643
