,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score
0,0.45449474999182327,4.332336386226669,0.5306240385545394,0.5205655055497719,0.7215022560947206,0.4085379317101132,1.7410581075837066,0.45439927291298665
1,0.4309239676208506,3.305044056738816,0.5398684605083495,0.5100679086490945,0.7141903868360974,0.41698326300599364,5.071269074885304,0.4293022212677805
