,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score
0,0.42982964545270375,4.730421031748085,0.5509989631777447,0.5447462693742519,0.7380692849416319,0.4377343823879256,1.7445340791454413,0.42905559918988356
1,0.40621289155959195,3.4698072544150915,0.5592630264487515,0.531060673139627,0.7287390981274622,0.447342449364444,2.255802038782651,0.40581412515146975
