,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score
0,0.3969535056264598,4.898423894041334,0.5707848982453159,0.5759400402134852,0.7589071354345571,0.4415956178566429,1.7121021555884477,0.39636164642308014
1,0.37044817239180616,3.352145174586981,0.5833263672664682,0.5627586144245691,0.7501723898042163,0.4788558998842982,5.112514017416592,0.37034836779847013
