,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score
0,0.47281565438795703,5.297596916023709,0.44257134651610625,0.3884928000024418,0.6232919059336819,0.32744414331595695,2.2351955286725627,0.4727747683827479
1,0.4372982785050986,8.37841839998811,0.43095211161934455,0.3862981107485441,0.6215288494901456,0.32739682627937294,0.6063133020111593,0.4371097596324458
