metric,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,explained_variance,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,max_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_absolute_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_root_mean_squared_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_median_absolute_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,neg_mean_absolute_percentage_error,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2,r2
feature,CERAPP_Ago_pred_discrete,CERAPP_Anta_pred_discrete,CERAPP_Bind_pred_discrete,CoMPARA_Ago_pred_discrete,CoMPARA_Anta_pred_discrete,CoMPARA_Bind_pred_discrete,CATMoS_LD50_pred,FUB_pred,Clint_pred,CACO2_pred,OH_pred,BCF_pred,BioDeg_HalfLife_pred,ReadyBiodeg_pred_discrete,HL_pred,KM_pred,KOA_pred,Koc_pred,P_pred,MP_pred,MolWeight,nbAtoms_discrete,nbHeavyAtoms_discrete,nbC_discrete,nbO_discrete,nbN_discrete,nbAromAtom_discrete,nbRing_discrete,nbHeteroRing_discrete,Sp3Sp2HybRatio,nbRotBd_discrete,nbHBdAcc_discrete,ndHBdDon_discrete,nbLipinskiFailures_discrete,TopoPolSurfAir,MolarRefract,CombDipolPolariz,VP_pred,WS_pred,CERAPP_Ago_pred_discrete,CERAPP_Anta_pred_discrete,CERAPP_Bind_pred_discrete,CoMPARA_Ago_pred_discrete,CoMPARA_Anta_pred_discrete,CoMPARA_Bind_pred_discrete,CATMoS_LD50_pred,FUB_pred,Clint_pred,CACO2_pred,OH_pred,BCF_pred,BioDeg_HalfLife_pred,ReadyBiodeg_pred_discrete,HL_pred,KM_pred,KOA_pred,Koc_pred,P_pred,MP_pred,MolWeight,nbAtoms_discrete,nbHeavyAtoms_discrete,nbC_discrete,nbO_discrete,nbN_discrete,nbAromAtom_discrete,nbRing_discrete,nbHeteroRing_discrete,Sp3Sp2HybRatio,nbRotBd_discrete,nbHBdAcc_discrete,ndHBdDon_discrete,nbLipinskiFailures_discrete,TopoPolSurfAir,MolarRefract,CombDipolPolariz,VP_pred,WS_pred,CERAPP_Ago_pred_discrete,CERAPP_Anta_pred_discrete,CERAPP_Bind_pred_discrete,CoMPARA_Ago_pred_discrete,CoMPARA_Anta_pred_discrete,CoMPARA_Bind_pred_discrete,CATMoS_LD50_pred,FUB_pred,Clint_pred,CACO2_pred,OH_pred,BCF_pred,BioDeg_HalfLife_pred,ReadyBiodeg_pred_discrete,HL_pred,KM_pred,KOA_pred,Koc_pred,P_pred,MP_pred,MolWeight,nbAtoms_discrete,nbHeavyAtoms_discrete,nbC_discrete,nbO_discrete,nbN_discrete,nbAromAtom_discrete,nbRing_discrete,nbHeteroRing_discrete,Sp3Sp2HybRatio,nbRotBd_discrete,nbHBdAcc_discrete,ndHBdDon_discrete,nbLipinskiFailures_discrete,TopoPolSurfAir,MolarRefract,CombDipolPolariz,VP_pred,WS_pred,CERAPP_Ago_pred_discrete,CERAPP_Anta_pred_discrete,CERAPP_Bind_pred_discrete,CoMPARA_Ago_pred_discrete,CoMPARA_Anta_pred_discrete,CoMPARA_Bind_pred_discrete,CATMoS_LD50_pred,FUB_pred,Clint_pred,CACO2_pred,OH_pred,BCF_pred,BioDeg_HalfLife_pred,ReadyBiodeg_pred_discrete,HL_pred,KM_pred,KOA_pred,Koc_pred,P_pred,MP_pred,MolWeight,nbAtoms_discrete,nbHeavyAtoms_discrete,nbC_discrete,nbO_discrete,nbN_discrete,nbAromAtom_discrete,nbRing_discrete,nbHeteroRing_discrete,Sp3Sp2HybRatio,nbRotBd_discrete,nbHBdAcc_discrete,ndHBdDon_discrete,nbLipinskiFailures_discrete,TopoPolSurfAir,MolarRefract,CombDipolPolariz,VP_pred,WS_pred,CERAPP_Ago_pred_discrete,CERAPP_Anta_pred_discrete,CERAPP_Bind_pred_discrete,CoMPARA_Ago_pred_discrete,CoMPARA_Anta_pred_discrete,CoMPARA_Bind_pred_discrete,CATMoS_LD50_pred,FUB_pred,Clint_pred,CACO2_pred,OH_pred,BCF_pred,BioDeg_HalfLife_pred,ReadyBiodeg_pred_discrete,HL_pred,KM_pred,KOA_pred,Koc_pred,P_pred,MP_pred,MolWeight,nbAtoms_discrete,nbHeavyAtoms_discrete,nbC_discrete,nbO_discrete,nbN_discrete,nbAromAtom_discrete,nbRing_discrete,nbHeteroRing_discrete,Sp3Sp2HybRatio,nbRotBd_discrete,nbHBdAcc_discrete,ndHBdDon_discrete,nbLipinskiFailures_discrete,TopoPolSurfAir,MolarRefract,CombDipolPolariz,VP_pred,WS_pred,CERAPP_Ago_pred_discrete,CERAPP_Anta_pred_discrete,CERAPP_Bind_pred_discrete,CoMPARA_Ago_pred_discrete,CoMPARA_Anta_pred_discrete,CoMPARA_Bind_pred_discrete,CATMoS_LD50_pred,FUB_pred,Clint_pred,CACO2_pred,OH_pred,BCF_pred,BioDeg_HalfLife_pred,ReadyBiodeg_pred_discrete,HL_pred,KM_pred,KOA_pred,Koc_pred,P_pred,MP_pred,MolWeight,nbAtoms_discrete,nbHeavyAtoms_discrete,nbC_discrete,nbO_discrete,nbN_discrete,nbAromAtom_discrete,nbRing_discrete,nbHeteroRing_discrete,Sp3Sp2HybRatio,nbRotBd_discrete,nbHBdAcc_discrete,ndHBdDon_discrete,nbLipinskiFailures_discrete,TopoPolSurfAir,MolarRefract,CombDipolPolariz,VP_pred,WS_pred,CERAPP_Ago_pred_discrete,CERAPP_Anta_pred_discrete,CERAPP_Bind_pred_discrete,CoMPARA_Ago_pred_discrete,CoMPARA_Anta_pred_discrete,CoMPARA_Bind_pred_discrete,CATMoS_LD50_pred,FUB_pred,Clint_pred,CACO2_pred,OH_pred,BCF_pred,BioDeg_HalfLife_pred,ReadyBiodeg_pred_discrete,HL_pred,KM_pred,KOA_pred,Koc_pred,P_pred,MP_pred,MolWeight,nbAtoms_discrete,nbHeavyAtoms_discrete,nbC_discrete,nbO_discrete,nbN_discrete,nbAromAtom_discrete,nbRing_discrete,nbHeteroRing_discrete,Sp3Sp2HybRatio,nbRotBd_discrete,nbHBdAcc_discrete,ndHBdDon_discrete,nbLipinskiFailures_discrete,TopoPolSurfAir,MolarRefract,CombDipolPolariz,VP_pred,WS_pred,CERAPP_Ago_pred_discrete,CERAPP_Anta_pred_discrete,CERAPP_Bind_pred_discrete,CoMPARA_Ago_pred_discrete,CoMPARA_Anta_pred_discrete,CoMPARA_Bind_pred_discrete,CATMoS_LD50_pred,FUB_pred,Clint_pred,CACO2_pred,OH_pred,BCF_pred,BioDeg_HalfLife_pred,ReadyBiodeg_pred_discrete,HL_pred,KM_pred,KOA_pred,Koc_pred,P_pred,MP_pred,MolWeight,nbAtoms_discrete,nbHeavyAtoms_discrete,nbC_discrete,nbO_discrete,nbN_discrete,nbAromAtom_discrete,nbRing_discrete,nbHeteroRing_discrete,Sp3Sp2HybRatio,nbRotBd_discrete,nbHBdAcc_discrete,ndHBdDon_discrete,nbLipinskiFailures_discrete,TopoPolSurfAir,MolarRefract,CombDipolPolariz,VP_pred,WS_pred
0,-0.003255594831347186,-0.0022467331164890414,0.0008381159092695212,0.0001474093555520195,-4.0856918480880466e-05,0.00012951983954112567,0.5283678453830984,0.013889065794328692,0.0003042562828265982,0.0,0.0,0.00016196562599313236,0.0,0.020139763655946497,0.00622875138213741,0.0046219028709683085,-0.003897885306792581,0.011801247415571203,0.006878009596196555,0.008610034400612476,0.008321221453948091,0.006202604000329348,0.008826460680633752,0.0036526427376798454,0.004357338603128369,0.006059423912483375,0.0007058936123744974,0.0023205382029208854,0.0003728092634738278,0.00822699364789703,0.00624276000448265,0.0018963775371917402,0.0030284242360623104,0.001949951797889038,0.00557515503076389,0.0017717313449147065,0.011359809123124398,0.00033070242459765087,0.0053738940316566675,0.0,-0.05642079851248338,0.009279693794498556,0.0,-0.0053288583367940845,0.004457728912625303,0.9611057770044686,0.040076629462372004,-0.0005418158312839871,0.0,0.0,0.04444045176653377,0.0,0.15992069794167518,-0.04086926870941365,0.045752596939639734,0.034372198632540485,-0.006696897085535003,0.07099753791298857,0.019334407184674163,0.09878157103842788,-0.023783209449132592,-0.0031439671697843785,-0.03233010009844994,-0.015754022940601686,-0.04722769971378771,-0.005011096883952959,0.015870821994557804,0.012491747693127664,-0.02025842283837731,0.049251431587914674,0.09866090805885319,0.09981093014861564,-0.021738002861535488,-0.05751083193276685,0.0009185875374124741,-0.009530589839809256,-0.04836580873852325,-0.008300520090783525,-0.001369998997898747,-0.00040546042705780216,0.0001688945964106181,0.0008891654089954182,0.00026763551423253373,0.0009563896296270191,0.2069643042558159,0.006790779947921266,4.174122360367516e-06,0.0,0.0,-0.0006343840503503784,0.0,0.01206056102467612,0.002402155449950316,0.00414048980929993,-0.0014369540239395073,0.0051877313340867315,0.004733480426191816,0.006679665220245434,0.005359934940029232,0.0032799227687307364,0.006941907224322641,0.003958964811809962,0.003021708702785064,0.005952486865400841,0.0006182923266377927,0.0023456426357664206,0.0001337797912759342,0.008081908740263932,0.006937425829734334,0.002084603025947873,0.0018339142206105774,0.0012684961327588118,0.003951594826384575,0.0030212929601559635,0.00965310579664247,0.0009516940182610067,0.0057321039358251835,-0.002149689051915371,-0.0015075837025878558,0.000562912339633237,9.024648790928458e-05,-2.188543715114788e-05,6.97047466651779e-05,0.3531682499477373,0.009198771448854448,0.00027485655590264724,0.0,0.0,0.0001342396726509154,0.0,0.013340033220365755,0.004048970202545854,0.0030773936128141166,-0.002687266148455547,0.007757179364988764,0.004468104119785599,0.005678928733887645,0.005478857339607512,0.004040409927305755,0.005820839831975233,0.0023106500708152677,0.0028163169123841536,0.003932944093855362,0.0004242939355298958,0.001449779550348751,0.0002444881516861508,0.005370920217374564,0.004044073109676416,0.001225632422315437,0.0019788380697871033,0.0012571594486502358,0.003598499040492975,0.0010882824712161177,0.0074708773259319905,0.00010416839451121707,0.0034555229838467705,-0.0018503353519622179,-0.001297028291698088,0.0004835529071293143,7.755057674552202e-05,-1.8808142675075246e-05,5.9899564230248004e-05,0.24985560178100052,0.007852224528235974,0.00023615744143645756,0.0,0.0,0.00011535103616633346,0.0,0.011353343796316029,0.0034692481880026493,0.002638657495311336,-0.0023139759158199436,0.006628581214535134,0.0038271977001590463,0.00486004156585651,0.004689504376031328,0.0034619352449203333,0.004980973940256539,0.0019823421696936183,0.0024152644612402963,0.0033701206643207415,0.00036451421214866997,0.0012445758769239479,0.00021006954111546516,0.004597480155923428,0.0034650646699875276,0.0010523284959627066,0.0016980896638503218,0.001079372550518376,0.0030842917462431396,0.0009344943172242548,0.006385261104051687,8.951302393467309e-05,0.0029620565741095284,-0.003913388914588367,0.0016730336106292043,-0.0024174449333984604,0.0,-0.0006876519072955833,0.0013106216540026416,0.17812875488160618,0.0037832821232781644,-0.0022348676773396026,0.0,0.0,0.0014323958471182952,0.0,0.015692679396291487,0.005693758949961714,0.0042645081846365285,-0.0013171616332536829,0.007372776613558285,0.002435542524370282,0.008052152610806329,0.005824683263181196,0.0030241480104562513,0.010422036873668716,0.007559391351154021,0.005658894528865588,0.010067742707538185,-0.004485480221632088,0.005146791601412515,-0.00017725328309570187,0.008608088173364337,0.015171542434603946,0.004476796055485011,0.0010871381127068869,0.004503340441611936,0.004569694791721313,0.0025930834836693784,0.01590528352328724,0.006061418225109971,0.00512388558748933,-0.0344053354214644,0.04606201858539505,0.002425202593615561,0.0007292067370086031,0.009972311563986924,0.0012880877293404147,0.5419191613266297,0.029825604746441803,0.04879566576840322,0.0,0.0,0.004708656522197208,0.0,0.006034647627242595,-0.013006633442075088,-0.0058684325401234805,-0.07975529255461389,0.2596344057977793,0.02034635063706447,-0.02204687275430728,0.03896765691845028,0.009870641036875405,-0.25734904335846,-0.09925324640166133,0.17607830735830943,0.003717310093622306,0.008742389841381648,-0.013426287247836788,-0.007457931428216602,-0.10518741143738786,0.004107906446893628,-0.10967004495242283,-0.00022618427783771544,0.015127464626868203,0.09871625178051335,0.054863357515690714,0.0056807312078133165,-0.07094243130761968,-0.18536404606275014,-0.0032151362403463057,-0.002254785171477258,0.0008419077455319446,0.00013497522052441369,-3.273248382495986e-05,0.00010425240661093849,0.5282085045439092,0.0137579448644084,0.00041108330202077603,0.0,0.0,0.00020077268200602294,0.0,0.01995173405009698,0.006055755283624897,0.00460263763336044,-0.004019151873921989,0.011601858639517904,0.006682623921056563,0.008493567738272367,0.008194335256331065,0.006042952291895887,0.008705814022897718,0.003455874129710712,0.004212163876091024,0.005882223327203229,0.0006345861079144477,0.002168331633212728,0.0003656634507771539,0.008032901418697391,0.006048431051898118,0.0018330907973962418,0.002959606639983847,0.0018802435169158471,0.005382017769328784,0.0016276662942590336,0.011173657146545501,0.00015579722099490212,0.005168178702317894
1,-0.0025096883454319707,-0.0020715765584385926,0.0008232347121983619,-0.0019653368133649707,0.0005295746656889255,-0.00029970643097521066,0.4993406732328418,0.0039298331486108395,0.007547014257784923,0.0,0.0,0.002155652201885294,0.0,0.018792828762777547,0.009421754851235198,0.0036187939736942454,-0.003215539503607312,0.01013348800082603,0.0013726148587308584,0.008972340186685024,0.004131105097047838,0.001542517756468409,0.008110012005891565,0.002111886086252568,0.0010751501305391598,0.004585085705686054,0.0011519439363785189,0.002939058372207315,0.00010561898203276243,0.012056135382937594,0.0036718023825340618,0.005395260328287854,0.0018771356605525868,0.0009057673624051077,0.0012286292602552429,0.00014833985713591513,0.012783303289000902,0.0012030098925308597,0.004375516962053405,0.0,0.0,0.0,0.0,-0.0053288583367940845,0.004457728912625303,1.2771861371113569,-0.09401605502664712,-0.0005418158312839871,0.0,0.0,-0.0031143754672275925,0.0,0.15992069794167518,-0.1462614232451247,0.04015391245869315,0.054637206983597864,-0.006696897085535003,-0.036642375196953125,0.0032910953840854518,-0.014231061236072762,-0.03078411380084578,0.003670786671859716,0.013291666007433367,-0.015754022940601686,0.0,-0.005011096883952959,0.02940600375984115,0.0,-0.023623238482685327,-0.048629684236853876,0.0030276884238262802,0.0,0.016805208047359077,0.014230201148270893,-0.09343263383282574,-0.009530589839809256,-0.04226508664570794,-0.03724265516698555,-0.001004063995911686,-0.0006524500390063248,0.0003517231340637861,-0.0008796323446345067,0.0005891680030609692,4.3248111736282624e-05,0.18844109259261488,0.0058945098479863955,0.003214124524311024,0.0,0.0,0.0006013095719274442,0.0,0.014920296878326189,0.003222008483493577,0.002393851117451773,-0.0007962186670420479,0.0036787633182311374,0.00337065437610784,0.007585708474984854,0.0069063296628007476,0.0003233125867606046,0.006431623180935042,0.0034832294097776884,0.0014121813846659226,0.005440045691077922,0.0015811397225512502,0.002615253058550482,0.0002778113980188013,0.010810182745359664,0.004547884846706651,0.003792938321961592,0.0017919142535330335,0.000830406312108789,0.0024987392729449165,0.0015615450233391615,0.010895855427185352,0.0024535407186503377,0.005225733287184842,-0.001662718476651004,-0.0013685524000066618,0.0005462123862455814,-0.0013035333381829495,0.0003502255954044853,-0.00020497452758805323,0.3337478873958849,0.002495959168510198,0.005072657276514014,0.0,0.0,0.00146526977180933,0.0,0.012428831525578388,0.006191979924100421,0.002434395414372126,-0.002195507854251655,0.006660924705020499,0.0007840760775939537,0.005924338038070909,0.002697545674814561,0.0009393474328500129,0.005382872759416513,0.0012736807197341604,0.0006377495385744281,0.0029634831437000964,0.0007114863599413934,0.0018722998580202321,6.853937410727928e-05,0.00792803386861779,0.002326752599694837,0.0035760627433278347,0.001198226478301534,0.0005464103919590735,0.0007070319897222177,-6.735915258848646e-06,0.008418302414283707,0.000673216010535882,0.0027891571830578887,-0.0014306607792922144,-0.0011772934035517713,0.00046921309453262783,-0.001121306931468058,0.0003008979714828053,-0.0001761770434268728,0.23809699053685696,0.0021410302077505827,0.004343114260387471,0.0,0.0,0.0012578592487426654,0.0,0.010584768165719294,0.00529713061652981,0.0020883153384196884,-0.0018898379412632949,0.005696359186506017,0.0006734271215061982,0.005069156287919929,0.0023136083245278716,0.0008066942208194705,0.004607671275368541,0.0010935440856216783,0.0005478093132795792,0.0025411993020758583,0.0006111139842841506,0.001606792484638797,5.8898172232701995e-05,0.006773737763305365,0.0019961331591785703,0.0030651118702429425,0.0010288185086990698,0.0004693831189216402,0.0006072900054741037,-5.788718629218259e-06,0.007190067191553018,0.0005782589126668292,0.0023920200467509867,-0.004373105348564943,0.0,-0.0012238398541253304,-0.0024174449333984604,-0.001399783099352403,0.0021607166541168787,0.16087203027016495,0.007054485217584672,0.00526222752410066,0.0,0.0,0.0034762458402144425,0.0,0.020923356224383127,-0.0018385680753922884,0.0009528301361196867,-0.00025567797670950076,0.008005992916302551,0.0012366918233404078,0.008026496072965239,0.010163844995772386,-0.003662115315506309,0.004784828216992276,0.003578571038637568,0.0034762458402144425,0.008994799398275521,0.0013755960621399943,0.0042645081846365285,0.0019259342059991802,0.016838947957354966,0.015840145819816853,0.0044496051566653705,-0.002770173310518098,-0.0012238398541253304,0.0010912053690821377,-0.0010087764532313859,0.010368291498440652,0.0029346879407523563,0.001928370695881254,-0.03373911807708607,0.04611515679162026,0.0011629653657350136,-0.1316310944319934,0.009571080317801295,0.0010011104957179384,0.6920253322664978,0.013154782768258988,0.09496508112492408,0.0,0.0,-0.04369594601249105,0.0,0.018771054525016817,-0.11569010389134848,0.0029526580192038576,0.007330847786504169,0.3036114424909675,0.0029569542181195896,-0.016359872354839045,0.01207622411716458,0.011008251018565396,-0.2649514095736081,-0.025086535428034074,0.11094581232734013,0.02693462898636434,0.010105946666712828,0.0005696396379291091,-0.007043000389881149,-0.10018417567820159,-0.005805942428107391,0.018660696442985403,-0.01100310794465753,0.014394638622159839,0.01832453589417371,0.03845193979216255,0.011838733988597472,-0.0656961541758394,-0.12246893864265451,-0.0024868091629395295,-0.0020468459911231474,0.0008169308190779656,-0.00194960162836455,0.0005238073865047044,-0.00030656574792020663,0.49916285657659476,0.003733027699960312,0.007586810859944837,0.0,0.0,0.0021914992501034236,0.0,0.018588914814186785,0.009260901727035087,0.0036409511938978456,-0.003283664147556653,0.009962268912449224,0.0011726865380901064,0.008860608890989163,0.004034526226645574,0.001404914804278956,0.00805077798137932,0.0019049532010217973,0.0009538363941090644,0.0044322698878127564,0.0010641192866109872,0.002800265052730455,0.00010250944218492819,0.011857393506737202,0.0034799575310360265,0.005348461403560156,0.0017921016861006667,0.0008172269620687622,0.0010574572035032537,-1.0074426923023516e-05,0.012590653122711903,0.0010068810608336864,0.0041715430105024875
