,explained_variance_score,max_error,mean_absolute_error,mean_squared_error,root_mean_squared_error,median_absolute_error,mean_absolute_percentage_error,r2_score
0,0.5058946800332407,4.683440978835144,0.43705577864719203,0.36409246450749805,0.603400749508565,0.33286736238221115,1.9498432833553723,0.5058885674873376
1,0.4569950479155319,8.367103600369191,0.41510553223383284,0.37300166969073684,0.6107386263294118,0.29525512046132185,0.5732703866027262,0.456484529259352
